time,Lx,V,P_impulse,P_IG,U,T,W_cum,PV_gamma(IG),T*V^(gamma-1),events,alpha_upper,alpha_IG,sigma_upper,sigma_IG
53.155668878,9.46886622439,3787.54648976,2.45343930249,1.57004673562,8919.93750336,0.651470749588,4450.69359406,1444915.77977,158.294892613,209,-3.89425336429,-29.891980327,6.00383529527,46.0849641111
53.5542435746,9.38915128509,3755.66051404,2.44401932794,1.59728407256,8998.2850815,0.657192892309,4528.62353501,1449414.8546,158.787779864,196,0.417637180495,-27.4352584793,-0.638265123481,41.9286631048
53.9609524486,9.30780951029,3723.12380412,2.70164755538,1.62582405215,9079.71634477,0.663140253051,4616.52625782,1454072.32058,159.298019345,217,-6.47145953552,-35.4702956634,9.80276767006,53.7293118606
54.335799337,9.23284013259,3693.13605304,2.72384236254,1.65269697477,9155.45217341,0.668671645735,4698.20816457,1458317.46605,159.763087867,204,-5.94607811096,-32.5259673403,8.92930618263,48.8446865056
54.7032962865,9.1593407427,3663.73629708,3.04435339713,1.6794564847,9229.62852353,0.674089141362,4787.7114115,1462320.04817,160.20158284,204,-15.3268968076,-40.5227113716,22.8289311914,60.3573052788
55.0635874135,9.08728251731,3634.91300692,2.30237090025,1.7064662683,9304.28465178,0.679541677752,4854.073316,1466406.61311,160.649278386,167,8.29422374397,-17.5668748601,-12.2547797034,25.9551934132
55.495073793,9.00098524139,3600.39409656,2.50764701856,1.73782167755,9385.26436306,0.685456059236,4940.63455866,1469789.96708,161.019935044,211,-5.58153138087,-27.1173468838,8.17808151563,39.7324422583
55.904065622,8.9191868756,3567.67475024,2.55779572048,1.76975866696,9470.8849652,0.691709389804,5024.32396265,1474199.09096,161.502967897,203,1.93119814677,-26.3091108111,-2.80459860231,38.2076254228
56.3070132368,8.83859735264,3535.43894106,2.88567535695,1.80329201316,9563.14320811,0.698447502784,5117.34604282,1479579.46258,162.092403876,222,-0.763837246589,-35.4347702215,1.09892236,50.9795267145
56.6700291059,8.76599417881,3506.39767153,2.48500632249,1.83458576181,9649.18086512,0.704731293099,5189.51378122,1484704.30355,162.6538457,181,13.8699186027,-19.3455936072,-19.7692819239,27.5739537455
57.0711516133,8.68576967734,3474.30787094,2.55786873987,1.86793610622,9734.6776744,0.710975582413,5271.59527901,1488706.84039,163.092335713,209,3.41531148446,-22.6774994088,-4.82488507125,32.0369983378
57.4550009026,8.60899981948,3443.59992779,2.79441764541,1.90186612512,9823.89907671,0.717491898679,5357.4060972,1493485.78443,163.615883483,205,3.41058413532,-27.9319331234,-4.77516524592,39.1075519648
57.8294880142,8.53410239717,3413.64095887,3.2719625893,1.93695069065,9918.08131936,0.724370531651,5455.43072273,1499046.02203,164.225024324,233,-3.84238288171,-40.5237734392,5.32974963614,56.2103188027
58.1509361786,8.46981276428,3387.92510571,2.85013093304,1.9670962693,9996.56225418,0.730102414123,5528.72427127,1503310.24315,164.692182641,178,5.18738627344,-23.0972319776,-7.13301170504,31.760277212
58.5121138914,8.39757722172,3359.03088869,2.72418438976,2.00127956855,10083.5398315,0.736454851847,5607.43744625,1507756.08815,165.179238404,187,8.26440233769,-21.3839270516,-11.2704802321,29.1620757644
58.8984002153,8.32031995694,3328.12798278,2.96093766949,2.03937160337,10180.9345507,0.743568109163,5698.93902445,1512967.96409,165.750215172,235,5.89314096042,-29.0706721684,-7.96358045202,39.2840826585
59.2271545335,8.2545690933,3301.82763732,3.3985287113,2.07275945813,10265.8416966,0.749769332205,5788.3215036,1517537.98133,166.250874379,205,-4.47533325144,-35.3091915109,5.99373340206,47.2889656855
59.5478904537,8.19042190927,3276.16876371,3.20477814723,2.10636038107,10351.1881283,0.756002638645,5870.55250104,1522216.59725,166.763430899,192,3.11543433277,-28.6171406679,-4.13798954035,38.0099261002
59.8819903705,8.12360192589,3249.44077036,3.14861136189,2.14117901069,10436.451561,0.762229883214,5954.70856458,1526396.46942,167.221348534,189,1.10736909644,-27.3940278309,-1.45876086897,36.0867356435
60.2355352561,8.05289294878,3221.15717951,3.46996785588,2.18059967553,10536.0814507,0.769506386992,6052.85171567,1532013.07471,167.836664627,225,1.48673863969,-37.028238062,-1.94124624272,48.3480593653
60.5497973766,7.99004052468,3196.01620987,3.491236666,2.2160678503,10623.8831576,0.775919015309,6140.6247907,1536731.554,168.3535883,208,0.028631885241,-32.5068005369,-0.0370537266935,42.0684175225
60.8519724925,7.9296055015,3171.8422006,3.74227097816,2.25107877868,10710.1000006,0.782215892537,6231.09048401,1541380.93202,168.86294172,202,-4.24885030115,-36.47308779,5.4537643432,46.8163412633
61.1511557755,7.86976884489,3147.90753796,3.81130592452,2.28617888178,10795.0196026,0.788418025314,6322.31280555,1545776.92967,169.344536555,215,-6.30271956011,-36.9252284679,8.02570158262,47.0195225612
61.4294658063,7.81410683875,3125.6427355,3.92007619605,2.32113851799,10882.5746203,0.794812636597,6409.59252768,1550957.69596,169.912105167,196,0.275295555971,-35.9908582276,-0.347764305725,45.465084897
61.7134556335,7.75730887329,3102.92354932,4.3064018636,2.3592234739,10980.7351129,0.801981822443,6507.43047339,1557354.70692,170.612917059,230,0.322546897799,-44.6729398036,-0.403993007331,55.9532750764
61.9604033094,7.70791933811,3083.16773524,3.97853751342,2.39042275491,11055.1114673,0.807413925454,6586.02972078,1561241.0743,171.038680357,181,-4.22289297643,-31.6837906442,5.24779934575,39.3735234924
62.2332736696,7.65334526609,3061.33810644,4.39486896516,2.4268707069,11144.2076616,0.81392109711,6681.96807896,1566386.03327,171.602326169,202,-6.84216385049,-43.3601646294,8.44016042985,53.4869894574
62.5034423429,7.59931153141,3039.72461257,3.8937066792,2.46342371696,11232.1945554,0.820347250616,6766.1246844,1571313.53562,172.14214895,190,3.83028835465,-31.3100629554,-4.68746562947,38.3169177804
62.7878304202,7.54243391597,3016.97356639,4.27368181953,2.5020456743,11322.9084919,0.826972574634,6863.35541683,1576090.22365,172.665449567,209,-6.51679596785,-40.7477945072,7.91199846923,49.4716252213
63.0599721209,7.48800557583,2995.20223033,4.53169284012,2.54136588275,11417.8571401,0.833907182306,6962.01642455,1581651.43389,173.274696964,208,-3.71235947993,-43.7619655373,4.47035309379,52.6973314648
63.3216468331,7.43567063338,2974.26825335,4.01518673735,2.57963183806,11508.7756219,0.840547445364,7046.07025127,1586808.87576,173.839710315,183,6.86465506686,-30.4540639979,-8.19927271055,36.3749049926
63.6076301251,7.37847397498,2951.38958999,4.05230376404,2.62129888993,11604.711384,0.847554147239,7138.78154494,1591820.56866,174.388756427,211,3.22446841575,-33.2182176107,-3.82023028694,39.3557091069
63.8787043356,7.32425913288,2929.70365315,4.51411187014,2.66289706179,11702.2488749,0.854677831935,7236.67428983,1597327.12298,174.992016102,209,-0.35525403354,-40.5983479953,0.417397908024,47.7001354598
64.1381054939,7.27237890122,2908.95156049,4.54309027205,2.7034783668,11796.4314208,0.861556487057,7330.95292015,1602570.14515,175.566405034,207,-0.0960843975783,-38.5986366888,0.111971187751,44.9806139659
64.3887346324,7.22225307352,2888.90122941,5.1577328047,2.74458965268,11893.2726328,0.868629318781,7434.3671705,1608293.26969,176.193390632,203,-6.57303838221,-48.7982136026,7.59807225332,56.4080614208
64.635659892,7.1728680216,2869.14720864,4.57877988273,2.78416205896,11982.2561998,0.875128264665,7524.8164834,1612931.3991,176.701511733,199,-1.4657458523,-35.8433135105,1.68113488505,41.1104316916
64.8838259821,7.12323480359,2849.29392144,4.12509471288,2.82617922158,12078.9229154,0.882188351988,7606.71317347,1618434.46539,177.304389285,170,14.7700255442,-26.2065760891,-16.8097489141,29.8256738038
65.175786088,7.0648427824,2825.93711296,4.75585300389,2.8760948539,12191.494782,0.890410077566,7717.79472122,1624578.47018,177.977483587,237,1.49031886802,-44.4909164262,-1.68150760281,50.1985285381
65.4221659242,7.01556681515,2806.22672606,5.29697751839,2.91935906142,12288.5751317,0.897500374796,7822.2001975,1629891.79817,178.559574734,212,-7.32512660655,-47.2919247311,8.19406430213,52.9018941285
65.654599732,6.9690800536,2787.63202144,5.23077487839,2.9626238587,12388.057704,0.904766119192,7919.46491131,1635820.28864,179.209058791,205,2.21785845759,-42.5795209666,-2.46118813726,47.2510820222
65.8813644225,6.9237271155,2769.4908462,5.2378037214,3.00396145644,12479.1656339,0.911420218662,8014.48482649,1640693.9603,179.742984257,197,-3.91198523493,-40.9009197412,4.30791175266,45.0404442416
66.1115823824,6.87768352352,2751.07340941,5.52439172981,3.04855537363,12580.1994382,0.918799257832,8116.22996199,1646636.43181,180.39399998,214,-0.71133117925,-46.010923097,0.777317899176,50.2791317521
66.3267393543,6.83465212914,2733.86085166,5.10557228833,3.08974347842,12670.393106,0.925386583842,8204.10991985,1651517.19949,180.928702836,187,2.31370986119,-35.0533686972,-2.50919382299,38.0150068448
