time,Lx,V,P_impulse,P_IG,U,T,W_cum,PV_gamma(IG),T*V^(gamma-1),events,alpha_upper,alpha_IG,sigma_upper,sigma_IG
8,19.625,7850,0.392166915148,0.389761144583,4589.43747747,0.335191168381,73.8247192225,1208503.65963,132.39523002,62,-0.431844615201,-0.0280192583913,1.28884322288,0.0836236692938
8.5,19.6,7840,0.561131874888,0.390701056095,4594.64441967,0.335571459223,79.4360379714,1208847.05361,132.432849869,75,-0.404376544111,-1.70901077025,1.20572174856,5.09572447814
9,19.575,7830,0.483346584432,0.391603726067,4599.38576266,0.335917744863,84.2695038157,1209065.28614,132.456757903,73,-0.0921228571331,-0.921944703084,0.274383732673,2.74597029252
9.5,19.55,7820,0.456807233781,0.392482029349,4603.81420426,0.336241177641,88.8375761535,1209198.774,132.471381902,65,-0.139630741002,-0.647646175041,0.415469426434,1.92706264354
10,19.525,7810,0.566180952157,0.393418869178,4608.90205242,0.336612770407,94.4993856751,1209502.88571,132.50469826,73,-0.573961362183,-1.73230800696,1.70605036605,5.14913529745
10.5,19.5,7800,0.455777967371,0.394291179949,4613.2068054,0.336927169544,99.0571653488,1209598.94703,132.515222067,60,-0.253026693595,-0.619231996023,0.751333895993,1.8387387571
11,19.475,7790,0.486209426103,0.395172031549,4617.58518865,0.337246946294,103.91925961,1209711.9267,132.527599332,64,-0.483711007884,-0.914780815587,1.43497353731,2.71378207527
11.5,19.45,7780,0.488081425152,0.396111193563,4622.61762888,0.337614492323,108.800073861,1209993.70285,132.558468761,67,0.151625976907,-0.924401095459,-0.449354395526,2.73952856857
12,19.425,7770,0.565950113078,0.397075789167,4627.91832274,0.338001630349,114.459574992,1210342.93381,132.596728069,72,-0.358807274521,-1.69356935216,1.06216314999,5.01340715632
12.5,19.4,7760,0.487165896849,0.398000801066,4632.72932441,0.338353003536,119.331233961,1210561.38072,132.620659588,67,-0.0606572921669,-0.896278878851,0.179365348082,2.65032228345
13,19.375,7750,0.483056415405,0.398835308484,4636.46046112,0.338625508408,124.161798115,1210495.2878,132.613418909,72,-1.09942744322,-0.846385945974,3.24804236418,2.50048097847
13.5,19.35,7740,0.470227526372,0.399788233858,4641.54139509,0.338996596194,128.864073378,1210779.17534,132.644519647,67,0.378658699024,-0.709160581135,-1.11761023276,2.09308573708
14,19.325,7730,0.552338947817,0.400739762766,4646.57754927,0.339364413473,134.387462857,1211048.65948,132.674042449,70,-0.48723528923,-1.52075250649,1.43650735312,4.4836082405
14.5,19.3,7720,0.422014849712,0.401636383347,4650.94931916,0.339683707213,138.607611354,1211142.41847,132.68431403,56,0.151621384429,-0.20827043019,-0.446570367579,0.613418766197
15,19.275,7710,0.466151133036,0.402519675611,4655.14004844,0.339989778589,143.269122684,1211186.65602,132.689160388,64,-0.470782049266,-0.640733618171,1.38531827149,1.88541595797
15.5,19.25,7700,0.531476981929,0.403507872351,4660.51592566,0.340382407658,148.583892503,1211536.64342,132.727502566,73,0.0611074019363,-1.28463531689,-0.179629335742,3.77627228994
16,19.225,7690,0.534401338066,0.404421642024,4665.00364074,0.340710169496,153.927905884,1211653.07224,132.740257695,72,-0.856298296691,-1.3043685554,2.51448430188,3.83022396411
16.5,19.2,7680,0.467059305656,0.405427848346,4670.52881294,0.341113702377,158.598498941,1212036.25244,132.782236244,71,0.854579144333,-0.621348951755,-2.50674457022,1.82260838139
17,19.175,7670,0.388836950852,0.406339250735,4674.9330797,0.341435369537,162.486868449,1212125.85614,132.792052601,55,0.515897252707,0.170463266286,-1.5116781311,-0.499490141588
17.5,19.15,7660,0.514656955609,0.407290706738,4679.77022042,0.341788651798,167.633438005,1212325.15567,132.813886467,68,-0.309428839723,-1.07842272606,0.90579028272,3.15686419792
18,19.125,7650,0.504005579454,0.408233287092,4684.47696939,0.342132410852,172.6734938,1212488.06544,132.831733725,67,-0.333306829605,-0.962438720194,0.974693858128,2.81447311029
18.5,19.1,7640,0.630067677308,0.409266155048,4690.19013686,0.342549674033,178.974170573,1212908.65677,132.877810777,69,-0.587509303898,-2.21318306445,1.71615211459,6.4648487621
19,19.075,7630,0.495914292243,0.410244029817,4695.24292126,0.342918705906,183.933313495,1213155.57828,132.904861775,71,0.0936414826415,-0.861595102437,-0.2732189708,2.51388722705
19.5,19.05,7620,0.619557941109,0.411246697022,4700.54974697,0.343306291774,190.128892906,1213465.33706,132.938796786,86,-0.888753704417,-2.08812903991,2.59026910247,6.08584370133
20,19.025,7610,0.474711452234,0.412209483565,4705.37125489,0.343658432288,194.876007429,1213647.05721,132.958704778,69,0.0743933997816,-0.62983661084,-0.216585793057,1.83367963093
20.5,19,7600,0.437802402859,0.413107016115,4709.41998371,0.343954132611,199.254031457,1213626.98604,132.956505921,63,-0.329295207681,-0.251444135665,0.957792874915,0.731354104041
21,18.975,7590,0.361873386853,0.414115752289,4714.70783981,0.344340333027,202.872765326,1213923.6629,132.989007767,53,1.66912223234,0.517376695694,-4.85002369092,-1.50335858131
21.5,18.95,7580,0.459935858682,0.4150694035,4719.33911779,0.344678580032,207.472123913,1214048.57522,133.00269229,62,0.0319193950089,-0.453435722601,-0.0926517237885,1.31617786974
22,18.925,7570,0.435813701082,0.416048173823,4724.22701376,0.34503556922,211.830260923,1214236.87914,133.023321554,62,0.529758952018,-0.202552187447,-1.53616959314,0.587351115436
22.5,18.9,7560,0.550123103386,0.416975049323,4728.49705932,0.345347433488,217.331491957,1214263.83729,133.0262749,70,-1.23118547018,-1.33611766512,3.56667376037,3.8706563165
23,18.875,7550,0.505294171207,0.41803825479,4734.2832355,0.345770028886,222.384433669,1214677.38376,133.071580167,65,0.733234469882,-0.877878821305,-2.12188089522,2.5404619883
23.5,18.85,7540,0.659858170876,0.419037914348,4739.31881128,0.34613780392,228.983015378,1214895.42313,133.095467039,84,-1.56300593136,-2.41320403695,4.51795992833,6.9755072064
