x_center,T,T_std_window,samples_sumN,x_lo,x_hi,dx,lambda_mfp_mean,beta_L_gas,beta_R_gas
10.89575783594642,1.2951856531457269,0.48158613540280626,435,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
11.079681920068715,1.2869492824225428,0.4839415044771598,616,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
11.26360600419101,1.2309404263060135,0.48332490759415464,489,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
11.447530088313304,1.2227028523890633,0.48367428394497125,443,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
11.6314541724356,1.3547362346327463,0.489822160543564,533,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
11.815378256557892,1.4265364493228978,0.505674286646593,483,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
11.999302340680188,1.4128004610038656,0.45218112627015644,527,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
12.183226424802482,1.2791720652821117,0.4131346274946553,523,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
12.367150508924777,1.2494882543754051,0.3855188570244577,544,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
12.551074593047073,1.3017472228367808,0.4517961740701995,582,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
12.734998677169365,1.2296718832372096,0.43719310280956003,619,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
12.918922761291661,1.2321655126542481,0.4891389362640543,588,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
13.102846845413957,1.2860407604902844,0.45136639444299104,553,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
13.28677092953625,1.2446246741172937,0.4639871125548633,511,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
13.470695013658545,1.297969037451656,0.4799921364067741,537,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
13.654619097780838,1.2238902606329198,0.4194716831159178,556,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
13.838543181903134,1.2417086377113002,0.40638959562165033,606,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
14.02246726602543,1.2852813785471353,0.42339651245714116,531,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
14.206391350147722,1.3099484416569536,0.4897106927117188,530,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
14.390315434270018,1.244376879973769,0.40881843956959074,589,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
14.57423951839231,1.3026966327036544,0.509671539801932,626,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
14.758163602514607,1.252892798931895,0.49583929117413217,573,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
14.942087686636901,1.3140938522193337,0.44878179743278906,535,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
15.126011770759195,1.298921811630768,0.5278039507276581,548,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
15.309935854881491,1.2594573505305555,0.46448430157931136,456,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
15.493859939003784,1.283770345891261,0.5152763494617834,565,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
15.67778402312608,1.3436011751469343,0.4895151189782527,576,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
15.861708107248374,1.283116302013739,0.4115712559593995,505,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
16.045632191370668,1.3247316706844734,0.5260572935822854,584,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
16.22955627549296,1.2207122036512958,0.4563756326525865,515,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
16.413480359615257,1.2249211566441016,0.549499685344546,554,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
16.597404443737553,1.295895749950835,0.5161013176982888,524,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
16.78132852785985,1.2097065033492151,0.43166558326389914,644,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
16.96525261198214,1.2045856167088924,0.4194429795945398,580,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
17.149176696104433,1.2283001970856158,0.478483647981362,624,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
17.33310078022673,1.2393340999226499,0.4746717754032484,557,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
17.517024864349025,1.2218863486849099,0.47105512112161474,635,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
17.70094894847132,1.1613954292899131,0.44672484200223195,499,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
17.884873032593614,1.292855224727786,0.5160035490140613,621,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
18.068797116715906,1.2665543526554768,0.5258476886937775,623,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
18.252721200838202,1.2712148542973627,0.4917371045434902,658,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
18.4366452849605,1.2247234940123906,0.4425600002228117,553,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
18.620569369082794,1.2729233316751567,0.4842335789128543,585,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
18.804493453205087,1.254513349834916,0.41918283446092647,641,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
18.98841753732738,1.214409740220449,0.4148539805668878,648,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
19.172341621449675,1.200159877650209,0.42596752384891656,578,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
19.35626570557197,1.1962065740437846,0.4632867455017683,522,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
19.540189789694267,1.259757001969109,0.4392707946055586,632,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
19.724113873816563,1.213498818438874,0.4683665461090618,650,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
19.908037957938852,1.2694521471490436,0.4423124490304474,578,10.803795793885273,29.19620420611473,0.18392408412229422,14.405061058513697,0.6062828210808722,0.8040141824472558
