time,Lx,V,P_impulse,P_IG,U,T,W_cum,PV_gamma(IG),T*V^(gamma-1),events,alpha_upper,alpha_IG,sigma_upper,sigma_IG
9.1,18.28,7312,0.681258910419,0.450987727068,4946.43339049,0.361264489518,469.350773353,1242295.83142,136.097264617,88,-4.2408448093,-9.30189519385,11.7662587298,25.80818456
9.6,18.18,7272,0.735701485091,0.455689916363,4970.66560769,0.363034297962,498.778832756,1243824.77263,136.264764749,82,-5.1958421974,-11.294767229,14.3472342829,31.1881434133
10.1,18.08,7232,0.688247882417,0.460304297124,4993.3810152,0.364693325679,526.308748053,1244922.71635,136.385047804,88,-4.81450778745,-9.21027845025,13.2316202685,25.312433254
10.6,17.98,7192,0.643448922911,0.464687793466,5013.05191591,0.36612999678,552.04670497,1245214.19359,136.416980016,92,-6.06705620663,-7.23833614299,16.6033458982,19.8087168829
11.1,17.88,7152,0.795593433326,0.469394055481,5035.6594272,0.367781144259,583.870442303,1246187.60777,136.523620483,101,-9.21622604822,-13.1423525522,25.115373055,35.8145606934
11.6,17.78,7112,0.578858750065,0.474081804859,5057.50469424,0.369376620964,607.024792305,1246922.70823,136.604152961,77,-1.30908295984,-4.28508035848,3.55170364229,11.6259518943
12.1,17.68,7072,0.80309130411,0.479131982635,5082.6320718,0.371211807756,639.14844447,1248414.81796,136.767618093,94,-6.99627460666,-13.0596621467,18.8938264098,35.2683397154
12.6,17.58,7032,0.637101613402,0.483805643623,5103.18192893,0.372712673746,664.632509006,1248731.40332,136.802300977,73,-4.93420740104,-6.22555335506,13.2653448669,16.7370573488
13.1,17.48,6992,0.47032322291,0.488184846109,5120.08266599,0.373947024977,683.445437922,1248111.33381,136.734370488,62,-1.91219186113,0.626668386111,5.12199028392,-1.67859169896
13.6,17.38,6952,0.808833478621,0.493323146458,5144.37377127,0.375721134331,715.798777067,1249245.418,136.85861284,99,-8.06223386646,-12.7234655923,21.5088069737,33.9442603618
14.1,17.28,6912,0.8446487945,0.498127811421,5164.58914882,0.377197571488,749.584728847,1249339.11987,136.868878163,105,-13.5705742286,-13.9571807598,36.0479136026,37.0748678494
14.6,17.18,6872,0.564901936382,0.503052232011,5185.46240757,0.378722057228,772.180806302,1249544.32082,136.891358548,68,-1.7228187035,-2.57273448383,4.55820602628,6.80689953295
15.1,17.08,6832,0.89290070189,0.508281130239,5208.86502269,0.380431275394,807.896834378,1250308.2105,136.975044972,105,-12.3134129568,-15.4896481813,32.4398574772,40.8076932965
15.6,16.98,6792,0.632180838111,0.513193333666,5228.41368338,0.381859018652,833.184067902,1250097.25542,136.951934205,79,-5.73857282766,-4.85799684873,15.0561351036,12.7457922177
16.1,16.88,6752,0.740393147296,0.518911345551,5255.53410775,0.383839768313,862.799793794,1251643.23283,137.121300705,93,-2.49530153123,-8.97397053281,6.51771055069,23.439949718
16.6,16.78,6712,0.589248348165,0.523921292638,5274.83957428,0.385249749801,886.369727721,1251274.59957,137.080915816,75,-4.26446739089,-2.71353911039,11.0896515697,7.05649744659
17.1,16.68,6672,0.583774828015,0.529495547031,5299.19143468,0.387028296427,909.720720841,1252052.02462,137.166085081,75,1.00086728204,-2.28296984183,-2.5919868807,5.91230024725
17.6,16.58,6632,0.565791009716,0.53568336513,5328.97811632,0.389203777119,932.35236123,1254052.41665,137.385234077,71,7.15504124431,-1.32844802944,-18.4353146131,3.42281148824
18.1,16.48,6592,0.598239770882,0.541751382424,5356.83766941,0.391238509306,956.281952065,1255534.62082,137.547614025,77,3.92996226066,-2.38126037968,-10.0711156456,6.10233561429
18.6,16.38,6552,0.760465606539,0.548401506576,5389.69000663,0.393637891224,986.700576327,1258119.19138,137.830761545,98,2.43371295834,-8.61600626986,-6.20151900783,21.95506519
19.1,16.28,6512,0.656852580923,0.55478308001,5419.12112553,0.395787403267,1012.97467956,1259835.55395,138.018794254,92,3.15701566568,-4.21080608117,-7.99826326242,10.668029288
19.6,16.18,6472,0.936556246427,0.561912263205,5455.04425119,0.398411061291,1050.43692942,1262988.38887,138.364196852,107,-1.53912419706,-15.1288422787,3.87591833968,38.0983921622
20.1,16.08,6432,0.722132301855,0.568340426348,5483.34843341,0.40047826712,1079.3222215,1264305.25086,138.508463065,95,-0.581109863291,-6.28062757548,1.45479440675,15.7233983535
20.6,15.98,6392,0.577818555585,0.575122489603,5514.27443031,0.402736958101,1102.43496372,1266159.14019,138.711562247,85,7.81325468536,-0.243914343301,-19.4549466694,0.607344919874
21.1,15.88,6352,0.540840676168,0.581980238013,5545.10770779,0.404988877285,1124.06859077,1267921.56027,138.904640696,76,9.19965042687,1.50799312029,-22.7791411983,-3.73392320569
21.6,15.78,6312,0.750875361062,0.589327258933,5579.75048758,0.407519024801,1154.10360521,1270481.01555,139.185036761,92,4.60776534891,-6.60936269848,-11.342081319,16.2690422616
22.1,15.68,6272,0.732653257056,0.596523313898,5612.09133716,0.409881050041,1183.40973549,1272440.56155,139.399710949,90,3.03471929419,-5.58958644159,-7.42529732403,13.6765009293
22.6,15.58,6232,0.758610037803,0.604010726534,5646.29227164,0.41237892723,1213.754137,1274746.19907,139.652300512,88,3.8565329684,-6.3342230483,-9.38032514046,15.40686212
23.1,15.48,6192,0.758390179834,0.611573757987,5680.29706419,0.414862479125,1244.0897442,1276929.99351,139.891541795,102,3.66918535566,-6.02442266201,-8.87089385873,14.5650897446
23.6,15.38,6152,0.608639452326,0.619007295972,5712.19932723,0.417192472044,1268.43532229,1278565.49318,140.07071573,86,7.55668494946,0.265563981875,-18.1639083785,-0.638332796413
24.1,15.28,6112,0.683510996624,0.626569468972,5744.38889154,0.419543448111,1295.77576215,1280191.10413,140.248806324,93,4.8491244427,-2.42939423053,-11.5905731447,5.80683623594
24.6,15.18,6072,0.68679195613,0.635040875816,5783.95229693,0.422432975236,1323.2474404,1283378.08403,140.597949609,83,12.0917271536,-2.24009225171,-28.7222464152,5.3210332014
25.1,15.08,6032,0.715805114321,0.643022172524,5818.064617,0.424924380441,1351.87964497,1285271.3788,140.805365775,88,5.48011549346,-3.07147636926,-12.9346029907,7.24954199943
25.6,14.98,5992,0.763785941404,0.651334577942,5854.19518654,0.427563189201,1382.43108263,1287529.36343,141.052734819,96,5.57913188471,-4.6648756039,-13.0890633093,10.9441492639
26.1,14.88,5952,0.740209795349,0.659353221203,5886.7055589,0.429937595596,1412.03947444,1288911.21667,141.20412102,99,2.90198054416,-3.39515800352,-6.76846154688,7.91872862092
26.6,14.78,5912,0.78941248093,0.667848743373,5922.48265623,0.43255058839,1443.61597368,1290928.40062,141.425109621,101,4.2005980973,-5.03304168987,-9.74065077133,11.6709811991
27.1,14.68,5872,0.893925269005,0.676724467775,5960.58911217,0.435333706702,1479.37298444,1293367.54071,141.692324793,103,2.34944517167,-8.86617644015,-5.41418985217,20.4317015305
27.6,14.58,5832,0.49951905465,0.684296236262,5986.22347482,0.437205921328,1499.35374662,1293024.27056,141.65471851,67,5.6536004682,7.23920098206,-12.9589540385,-16.593403324
28.1,14.48,5792,0.930279335548,0.693458560907,6024.76797716,0.440021032513,1536.56492005,1295392.67213,141.914184063,110,1.33332892106,-9.65673161057,-3.03987221374,22.016495431
28.6,14.38,5752,0.749059852444,0.702111251102,6057.81587451,0.442434697233,1566.52731414,1296494.64747,142.034908794,93,3.08550324673,-2.05156819986,-6.99299271957,4.64967959458
29.1,14.28,5712,0.755295245983,0.711134273096,6092.99845188,0.445004269054,1596.73912398,1297971.85252,142.196741073,97,4.9707675361,-1.94751263644,-11.202500059,4.38906270837
29.6,14.18,5672,0.95922837462,0.720908483028,6133.4893736,0.447961537657,1635.10825897,1300490.46665,142.472662867,111,2.12178673099,-9.72899690055,-4.75222391505,21.790301101
30.1,14.08,5632,0.725958624277,0.729951634001,6166.63140404,0.450382077421,1664.14660394,1301363.12127,142.568264819,88,4.10368547228,-0.0217417205931,-9.1361154093,0.0484040187478
30.6,13.98,5592,0.846348128419,0.739609159088,6203.84162643,0.453099739003,1698.00052908,1303009.40949,142.748620671,101,3.35629725147,-4.4633854228,-7.4296951869,9.88041007945
31.1,13.88,5552,0.966634883585,0.749665186722,6243.21167502,0.455975144246,1736.66592442,1305017.81129,142.968647162,116,0.704653242712,-8.88063370593,-1.55026446269,19.5377385726
31.6,13.78,5512,0.858406298523,0.759325107257,6278.0999868,0.458523224277,1771.00217636,1305999.79367,143.0762263,102,0.552059840932,-4.15710333589,-1.20735008379,9.0915489387
32.1,13.68,5472,0.988299988433,0.76974880604,6318.09819997,0.46144450774,1810.5341759,1307954.10469,143.290326981,119,0.466213638717,-8.95127971639,-1.01354345917,19.4599862688
32.6,13.58,5432,1.15791029354,0.780744855214,6361.50908029,0.464615036539,1856.85058764,1310515.21229,143.570904063,131,-2.9055314298,-15.3073757882,6.27504235069,33.059161007
33.1,13.48,5392,1.02239232913,0.791560889853,6402.14447713,0.467582856934,1897.74628081,1312403.76396,143.777800609,110,-0.260296316949,-9.45037181987,0.55845720908,20.2754627232
33.6,13.38,5352,1.21513110442,0.80315335678,6447.71514823,0.470911126806,1946.35152498,1315200.565,144.08419862,134,-3.03457308029,-16.7118661114,6.46689937894,35.6142210839
34.1,13.28,5312,1.20092109991,0.814892998044,6493.06740842,0.474223444962,1994.38836898,1317844.08031,144.373803714,129,-2.68458381038,-15.676831505,5.68084988228,33.1737553007
34.6,13.18,5272,0.989812111305,0.82614331839,6533.14136183,0.477150260139,2033.98085343,1319312.66253,144.534691337,113,0.481468958653,-6.77257865543,-1.01215527835,14.237472865
35.1,13.08,5232,1.22262925005,0.838238435054,6578.4952383,0.480462696341,2082.88602343,1321743.33513,144.800978871,141,-3.55129352974,-15.6184761004,7.41697051133,32.6196006324
35.6,12.98,5192,1.31784736693,0.850829807457,6626.26254047,0.483951397931,2135.59991811,1324546.37769,145.108060659,143,-4.94659250584,-18.9335387181,10.2582335435,39.2643343364
36.1,12.88,5152,1.38898117156,0.864140542115,6678.07810947,0.487735766102,2191.15916497,1328038.92651,145.490679942,157,-3.74367786556,-21.2609603401,7.70552087984,43.7609163259
36.6,12.78,5112,1.28092535676,0.877325191314,6727.32956699,0.491332863496,2242.39617924,1330899.7445,145.804091203,144,-1.98555674438,-16.4087725288,4.05601136499,33.5191467334
37.1,12.68,5072,1.52580009742,0.891290053097,6780.93472396,0.49524793485,2303.42818314,1334497.61276,146.198248549,161,-7.42684692621,-25.6608955065,15.0557297257,52.01985595
37.6,12.58,5032,1.1076289513,0.904090332912,6824.07383282,0.498398614725,2347.73334119,1335917.21478,146.353770243,132,-1.16604919805,-8.39852080874,2.34701000782,16.9044431591
38.1,12.48,4992,1.42033270149,0.918132964301,6874.97963668,0.502116537882,2404.54664925,1338740.93014,146.663116799,148,-5.90750419451,-20.3700037159,11.8089249905,40.7190309169
38.6,12.38,4952,1.48745991001,0.932705878178,6928.13926311,0.505999069756,2464.04504565,1341876.17018,147.006591825,164,-6.33876997791,-22.4828551303,12.5754822758,44.603723938
39.1,12.28,4912,1.38481695753,0.946997066335,6977.47438476,0.50960227759,2519.43772395,1344144.30764,147.255073142,156,-6.05755664757,-17.7997794049,11.9290047486,35.0526896236
39.6,12.18,4872,1.48848701254,0.961836901072,7029.10407304,0.513373069897,2578.97720445,1346729.06841,147.538241499,176,-7.90979222503,-21.3640356947,15.4642870807,41.7684272591
40.1,12.08,4832,1.52919431899,0.977179642061,7082.59804566,0.517280020863,2640.14497721,1349540.59605,147.846252854,170,-7.67380014022,-22.3887433571,14.8911407903,43.4457404879
40.6,11.98,4792,1.51023676564,0.992761253833,7135.96789255,0.521177906263,2700.55444784,1352195.54632,148.137110683,167,-7.03962373279,-21.0119717204,13.5578410043,40.4676418208
41.1,11.88,4752,1.61243824294,1.00824626343,7186.77936575,0.524888939946,2765.05197756,1354234.91869,148.360530093,169,-13.6860565193,-24.4786562072,26.1666958836,46.8013230625
41.6,11.78,4712,1.37800949399,1.02484294545,7243.58993846,0.529038119957,2820.17235732,1357269.59071,148.692987589,160,1.69019295087,-14.4600499015,-3.20741921366,27.4403238167
42.1,11.68,4672,1.43003582412,1.04103269503,7295.55712676,0.532833561698,2877.37379028,1359259.65384,148.911005022,159,-5.23424465905,-15.8852714263,9.85852575122,29.9193804689
42.6,11.58,4632,1.15247994223,1.05858022417,7355.01539754,0.537176117261,2923.47298797,1362504.75839,149.266516037,135,13.3590730897,-4.10851585399,-24.9700042016,7.67939942
43.1,11.48,4592,1.63837237449,1.07733479712,7420.68208257,0.541972106527,2989.00788295,1366743.92792,149.730929878,171,0.131790043931,-22.8183857103,-0.244248271045,42.2896228845
43.6,11.38,4552,1.36897876948,1.09446186435,7472.98560978,0.545792112897,3043.76703373,1368372.66235,149.909362659,156,-2.45562356172,-11.3246539428,4.51499234462,20.8218908851
44.1,11.28,4512,1.33773907879,1.1135306517,7536.37545073,0.55042181206,3097.27659688,1371883.80024,150.294018432,151,9.88027779501,-9.3514860933,-18.0261855283,17.0614254762
44.6,11.18,4472,1.4229200878,1.13317281496,7601.32324273,0.555165296723,3154.19340039,1375516.50304,150.691992007,150,8.03098848931,-11.9845848758,-14.5280067496,21.6800372952
45.1,11.08,4432,1.52347566022,1.15282951057,7664.01058628,0.559743688744,3215.1324268,1378577.98259,151.027386349,168,1.74831713651,-15.2207908221,-3.13625086765,27.3040957074
45.6,10.98,4392,1.30725551846,1.17307428778,7728.21340789,0.564432764234,3267.42264754,1381749.77163,151.374865429,144,11.9126008757,-5.77403391917,-21.1934716194,10.2724690664
46.1,10.88,4352,1.79162219723,1.19452233241,7797.84178597,0.569518097135,3339.08753543,1385720.84956,151.809909022,198,-2.03650980678,-24.3150542878,3.59188369824,42.8855519514
46.6,10.78,4312,1.82682262227,1.21784428229,7877.01681784,0.575300673228,3412.16044032,1391200.36128,152.4102061,192,6.10212698032,-24.8280566234,-10.6604244065,43.3746497981
47.1,10.68,4272,1.53513627354,1.24023339616,7947.41560259,0.580442273049,3473.56589126,1394939.89415,152.819883233,166,8.99333380441,-12.2460925746,-15.5628616785,21.1917236684
47.6,10.58,4232,1.66789168567,1.26340116731,8020.07061007,0.585748656885,3540.28155869,1398891.52436,153.25279627,172,5.93934005258,-16.6452877885,-10.1858793447,28.5464195635
48.1,10.48,4192,1.73134578175,1.28693126839,8092.22381565,0.591018391444,3609.53538996,1402568.70029,153.655642012,186,2.89937430589,-18.249516122,-4.92769458494,31.016361561
48.6,10.38,4152,1.67089112429,1.31044606066,8161.45806577,0.596074939072,3676.37103493,1405555.69027,153.982875797,191,2.39860515183,-14.8903737375,-4.04113996797,25.0871154858
49.1,10.28,4112,1.80669115858,1.33610978864,8241.12517631,0.601893454303,3748.63868127,1410145.70527,154.485725818,192,7.39946420121,-19.3392268642,-12.353354633,32.2867063457
49.6,10.18,4072,2.04512048085,1.36294420025,8324.86317511,0.608009288279,3830.44350051,1415221.30577,155.0417732,210,1.93317956553,-27.8266459501,-3.19559498047,45.9981533569
50.0761904762,10.0847619048,4033.9047619,1.6713052936,1.38659981561,8390.1173986,0.612775153272,3894.1122736,1417404.71263,155.280972024,172,1.58545039496,-11.2985696588,-2.59742890063,18.5103434714
50.5761904762,9.98476190476,3993.9047619,2.09816580459,1.41460612012,8474.70317906,0.618952905278,3978.03890578,1422214.29732,155.807876569,212,0.659148282278,-27.9055500491,-1.07028215799,45.3112192344
51.0478885894,9.89042228212,3956.16891285,2.17217398713,1.44173770852,8555.63685439,0.62486392451,4060.00773548,1426738.23776,156.303487923,205,-1.03515437814,-28.0781843456,1.66448041761,45.1484232617
51.5080818706,9.79838362588,3919.35345035,2.14004018369,1.4686612559,8634.30384104,0.630609395343,4138.7943046,1430910.11996,156.760530232,200,-0.119582463935,-25.2152028808,0.190497817905,40.1684408296
51.9682751518,9.70634496965,3882.53798786,2.44721542084,1.497141965,8719.0658285,0.636800016689,4228.88967214,1435894.41616,157.306574952,231,-5.33338008154,-35.5044017106,8.41619137574,56.0267288116
52.366710893,9.62665782139,3850.66312856,2.26251847804,1.52200228844,8791.07714053,0.642059388003,4301.0071303,1439818.83182,157.736506554,177,-0.10614612602,-24.0018256076,0.166001243969,37.5363007373
52.8169207702,9.53661584596,3814.64633839,2.54556817403,1.55108216219,8875.24483578,0.648206605008,4392.69032509,1444525.69081,158.252157187,220,-7.51549955079,-36.3445660673,11.6495351989,56.336548067
53.2262024767,9.45475950466,3781.90380186,2.30842329683,1.57710591814,8946.69430164,0.653424941691,4468.27395919,1447810.28578,158.611994498,185,-4.13416823807,-24.3731298587,6.35228648007,37.4501216116
53.6686691864,9.36626616272,3746.50646509,2.63211715367,1.60873972477,9040.73066926,0.660292920629,4561.44389652,1453884.57851,159.277451633,228,0.86643029146,-36.7877854208,-1.31905078908,56.0056104525
54.0567978792,9.28864042417,3715.45616967,2.66774846901,1.63573873978,9116.27338901,0.665810209539,4644.27827459,1457921.62131,159.719721879,196,-7.29165831409,-32.4652600311,10.9971210356,48.9634015523
54.4528475656,9.20943048687,3683.77219475,2.68152471683,1.66314914216,9189.99384842,0.671194409028,4729.23963646,1461344.0376,160.094657931,213,-11.240902468,-32.7023599444,16.8150540573,48.9188436453
54.8247252055,9.13505495889,3654.02198356,2.62798490452,1.69045948276,9265.4641685,0.676706410203,4807.42274238,1465401.70465,160.539187626,200,-2.71278582752,-28.2996179209,4.02520094775,41.9906531952
55.1966028454,9.06067943092,3624.27177237,2.8751789289,1.71913293314,9345.90744377,0.682581612896,4892.95992272,1470090.44336,161.052853128,189,-5.09390508247,-34.8210950316,7.494960591,51.2343144939
55.5901241575,8.98197516851,3592.7900674,2.50696981629,1.747971448,9420.14168474,0.688003336601,4971.88360683,1473174.08384,161.390675267,199,-4.68944313198,-24.3505267282,6.84298063203,35.533042643
55.9856229635,8.90287540729,3561.15016292,2.62718252631,1.77943440195,9505.24966558,0.694219227694,5055.00741103,1477743.73727,161.891294617,192,1.9841766394,-27.3228233792,-2.87099442688,39.5346221152
56.3976008865,8.82047982269,3528.19192908,3.01813220114,1.81394205881,9599.90359757,0.701132310661,5154.47971788,1483236.53432,162.493047143,231,-4.8183748573,-40.2596275467,6.90632392605,57.7053544431
56.754291729,8.74914165421,3499.65666168,3.07568754102,1.8450317179,9685.46631386,0.707381413516,5242.24528428,1488376.83547,163.056182677,206,-2.2028501108,-35.56274444,3.12790720173,50.496837666
57.1005935177,8.67988129646,3471.95251858,2.77772054878,1.87454176273,9762.47999146,0.713006134346,5319.19965186,1492283.77087,163.484199263,186,0.0593100209301,-25.43232536,-0.0835124484433,35.8104031513
57.4729610325,8.6054077935,3442.1631174,2.8230516135,1.9075520283,9849.15785453,0.719336682335,5403.29666893,1496909.24358,163.990933784,210,2.58084598936,-27.7661966675,-3.60367079627,38.7703227804
57.8275967609,8.53448064782,3413.79225913,2.62159641668,1.93914406587,9929.75250208,0.725222940555,5477.67360931,1500854.38246,164.423135678,179,6.21770717599,-19.8118946212,-8.60844658465,27.4296668788
58.2238377982,8.45523244036,3382.09297615,2.86804642293,1.97749688836,10032.1175047,0.732699204259,5568.58862448,1506925.26035,165.088218706,219,11.4499874659,-28.8409427326,-15.7072687408,39.564448397
58.5857017592,8.38285964817,3353.14385927,3.28509095247,2.01354751645,10127.5717352,0.739670737306,5663.68910643,1512570.15348,165.706633817,214,0.353748535949,-37.3344769394,-0.480515834998,50.7134462412
58.9238923769,8.31522152461,3326.08860985,3.04588983342,2.04828246528,10219.1534663,0.746359441006,5746.09641558,1518027.14942,166.304464222,191,9.17442190806,-27.4626188093,-12.3475579998,36.9610512762
59.2780186782,8.24439626435,3297.75850574,3.03725882125,2.08407931261,10309.1854197,0.752934956156,5832.14227418,1522692.90654,166.815612022,197,3.98609482648,-27.5131279653,-5.31729436731,36.7014350449
59.6375377659,8.17249244683,3268.99697873,3.28289598239,2.12162918077,10403.3990729,0.759815883208,5926.56337565,1527661.07196,167.359889566,218,-0.207448267285,-33.9424303994,0.274266272921,44.8751103172
59.9673717912,8.10652564176,3242.6102567,3.50987849688,2.15804554112,10496.5509091,0.766619260085,6019.17756389,1533034.25402,167.948537908,209,0.537647954073,-36.1531493286,-0.704449129641,47.369388064
60.2830024375,8.0433995125,3217.359805,3.49989929088,2.19478276766,10592.1087861,0.773598362991,6107.5516019,1538949.11898,168.596529249,198,7.18383898194,-33.4207846011,-9.32834279301,43.3974837067
60.6018212721,7.97963574558,3191.85429823,3.84528878265,2.23103594886,10681.7125243,0.780142603296,6205.62764097,1543754.84016,169.123010534,219,-8.47230081437,-41.6367362292,10.9056799019,53.595466854
60.8929800252,7.92140399497,3168.56159799,3.31296820868,2.26497548642,10765.07152,0.786230756644,6282.79561638,1548223.88562,169.612607978,169,6.19102023194,-24.8074853136,-7.90491001733,31.6750602992
61.2375465968,7.85249068063,3140.99627225,3.90123452197,2.30719083634,10870.3167245,0.793917376898,6390.33441674,1554279.86069,170.276058357,250,-2.29359584659,-44.5251445677,2.90301370854,56.3556588431
61.5131998542,7.79736002916,3118.94401167,3.71205522856,2.34150030139,10954.512515,0.80006664585,6472.19362596,1558978.70396,170.790830845,187,2.33658127743,-30.6036733588,-2.93174993486,38.3989712846
61.8080161722,7.73839676556,3095.35870622,3.75152367741,2.37829378507,11042.5085604,0.806493467746,6560.67445776,1563569.32616,171.293747389,202,-0.48478640612,-32.8237881528,0.603508579626,40.862197281
62.0999135168,7.68001729665,3072.00691866,4.19747745976,2.41615497675,11133.6672077,0.813151271378,6658.69305971,1568538.21142,171.838103793,213,-6.85995461933,-42.0410472131,8.47093742674,51.9139119803
62.3739955304,7.62520089391,3050.08035756,3.97998753731,2.45226449022,11219.4056298,0.819413206965,6745.9604996,1573087.13196,172.336451792,203,-1.52901783128,-33.8952015694,1.87314847476,41.523874884
62.644027071,7.5711945858,3028.47783432,3.89697892791,2.48858362415,11304.9305169,0.825659546954,6830.14507748,1577585.49525,172.829261092,191,1.34030924677,-30.8187652585,-1.62948324757,37.4679663074
62.9267826109,7.51464347782,3005.85739113,3.74548399999,2.52593881929,11388.9178042,0.831793587807,6914.86958552,1581381.96306,173.24517562,182,-0.737220680757,-28.0108495829,0.889582535151,33.7998692035
63.2375029844,7.45249940313,2980.99976125,4.23401133338,2.57220753676,11501.6250795,0.840025202999,7020.11707214,1588214.8113,173.993734805,220,7.459788586,-41.8865034275,-8.92415927734,50.1089037375
63.5199760512,7.39600478977,2958.40191591,4.43910714405,2.6140170548,11599.9695947,0.847207829004,7120.43132885,1593689.48983,174.593502392,219,-1.96974144445,-41.7176147873,2.33487776388,49.4509223042
63.7779423222,7.34441153556,2937.76461422,4.99841682314,2.65432337238,11696.6659171,0.854270078669,7223.58516477,1599492.3116,175.229219062,209,-6.45751350571,-48.7934595697,7.59047587582,57.354208773
64.0247999978,7.29504000043,2918.01600017,5.11801347612,2.69407154264,11792.0158005,0.861233990691,7324.65883762,1605296.42796,175.86507756,208,-5.72378945104,-48.2636265559,6.67301180251,56.267574549
64.2621631475,7.2475673705,2899.0269482,4.39933977528,2.73104551378,11876.0618118,0.867372320465,7408.19812926,1609716.36222,176.349294722,168,0.506719637721,-32.03169304,-0.586275353098,37.0607151359
64.5447383257,7.19105233487,2876.42093395,4.69329404667,2.77516058816,11973.7950163,0.874510299173,7514.29480137,1614515.3825,176.875041904,234,-8.36346764377,-43.8621662667,9.60279131266,50.3617933518
64.786255572,7.14274888561,2857.09955424,4.5266151733,2.81585000935,12067.7457098,0.881372020874,7601.75525191,1619888.56651,177.463690459,189,6.49024299239,-33.4490296566,-7.39257172111,38.0993979775
65.0418293776,7.09163412449,2836.65364979,4.92072492179,2.85880896195,12164.176314,0.888414863714,7702.36392347,1625033.51484,178.027335105,208,-4.1780674084,-42.5987407311,4.72154861671,48.1399665712
65.2875734214,7.04248531572,2816.99412629,4.74991954308,2.90296817631,12266.4664522,0.895885659668,7795.74507839,1631118.48938,178.693962465,201,8.90898329093,-36.7461372526,-9.98596724507,41.1882827708
65.5320948581,6.99358102838,2797.43241135,5.21815283696,2.94729053786,12367.2691144,0.903247817295,7897.82109667,1636900.52157,179.327401574,218,-1.27335604304,-44.8573131917,1.41552148225,49.8654644206
65.7564264514,6.94871470973,2779.48588389,4.84856039546,2.98717150069,12454.2015284,0.9095969565,7984.83591895,1641349.03859,179.814750064,182,-0.0824082967241,-33.7646525476,0.0909159988934,37.2504618549
66.0029446857,6.89941106286,2759.76442514,5.65692389182,3.03637282719,12569.5105649,0.918018592238,8096.39871013,1648700.55064,180.620130438,241,3.74624534991,-52.1685432013,-4.0995989036,57.0891873154
