time,Lx,V,P_impulse,P_IG,U,T,W_cum,PV_gamma(IG),T*V^(gamma-1),events,alpha_upper,alpha_IG,sigma_upper,sigma_IG
17.7,19.914,7965.6,0.390988330171,0.379371684046,4532.88462966,0.331060811398,15.4905145661,1205301.608,132.044435582,54,0.2655747009,-0.0116679316157,-0.802251207799,0.0352466262769
18.2,19.9115,7964.6,0.447900958476,0.379455273722,4533.31420963,0.331092185921,15.9384155245,1205314.94679,132.045896888,61,-0.0183209907296,-0.0684874820381,0.0553376358749,0.206863012976
18.7,19.909,7963.6,0.387618919804,0.37953347578,4533.67918159,0.331118841775,16.3260344443,1205311.08574,132.045473898,54,-0.0226469601774,-0.00812454720791,0.0683980158293,0.0245376379073
19.2,19.9065,7962.6,0.48538932604,0.379622656814,4534.17505072,0.331155057751,16.8114237704,1205342.00126,132.048860787,67,0.010479807796,-0.105811262535,-0.0316479565433,0.319539280081
19.7,19.904,7961.6,0.505212658403,0.379711661112,4534.66854167,0.331191100034,17.3166364288,1205372.25833,132.05217554,70,-0.0117217127728,-0.125545502226,0.0353945218373,0.379093320766
20.2,19.9015,7960.6,0.426189250935,0.379767698505,4534.76811108,0.331198372121,17.7428256797,1205297.78865,132.044017161,56,-0.326619840365,-0.0464495723897,0.986186689539,0.140248522485
20.7,19.899,7959.6,0.445613732112,0.379865083082,4535.36117295,0.331241686602,18.1884394118,1205354.46488,132.050226214,68,0.147448144647,-0.0657973447217,-0.445166751936,0.198651466968
21.2,19.8965,7958.6,0.52020054813,0.379966478383,4536.00182228,0.331288476649,18.70863996,1205423.75664,132.057817336,69,0.120448780811,-0.140284771146,-0.363602406325,0.423481915021
21.7,19.894,7957.6,0.450719709715,0.380050321381,4536.43265613,0.33131994275,19.1593596697,1205437.26273,132.059296969,61,-0.0198858639142,-0.0707113122924,0.0600229738469,0.21343318383
22.2,19.8915,7956.6,0.459961558103,0.380135046227,4536.87376321,0.33135215916,19.6193212278,1205453.47502,132.061073074,56,-0.0188544725009,-0.0798688768111,0.0569043798482,0.241050971004
22.7,19.889,7955.6,0.534228414503,0.380221126781,4537.33079432,0.331385538586,20.1535496423,1205473.89412,132.063310048,73,-0.0771973041433,-0.154050330586,0.23296488009,0.46489080404
23.2,19.8865,7954.6,0.576323662185,0.380284722719,4537.51928301,0.331399304923,20.7298733045,1205422.9485,132.057728802,76,-0.387834978405,-0.196070738961,1.1703193946,0.59165728028
23.7,19.884,7953.6,0.499626651225,0.380400689654,4538.33238784,0.331458690319,21.2294999557,1205537.9099,132.07032317,64,0.313478183835,-0.119283950357,-0.945838131501,0.35990800809
24.2,19.8815,7952.6,0.4711137229,0.380479699509,4538.70428747,0.331485852138,21.7006136786,1205535.64133,132.070074641,65,-0.0992140957541,-0.0906735305075,0.299313409796,0.273547860192
24.7,19.879,7951.6,0.379014157715,0.380576420524,4539.28719816,0.331528425223,22.0796278363,1205589.39439,132.075963452,50,0.203896528755,0.00151389896158,-0.615059239951,-0.00456671602187
25.2,19.8765,7950.6,0.449174381876,0.380658910163,4539.70009671,0.331558581414,22.5288022182,1205597.96751,132.076902663,67,-0.0362758246608,-0.0685567189133,0.10941497661,0.206780462374
25.7,19.874,7949.6,0.365036110465,0.380737981458,4540.0719861,0.331585742485,22.8938383286,1205595.62821,132.076646385,55,0.0068532755516,0.0156623331532,-0.0206690317767,-0.0472365745699
26.2,19.8715,7948.6,0.495367607846,0.380828891983,4540.58479623,0.331623195751,23.3892059365,1205630.68583,132.080487054,59,0.0174425192143,-0.114584174027,-0.0526003743578,0.345544721795
26.7,19.869,7947.6,0.380177556253,0.38092257751,4541.13041553,0.331663045247,23.7693834927,1205674.42724,132.085279057,58,0.165441743756,0.000698175394561,-0.498854743336,-0.0021052008964
27.2,19.8665,7946.6,0.576725072439,0.381005057587,4541.54218593,0.331693119043,24.3461085652,1205682.60607,132.086175074,76,-0.164954665511,-0.195761257264,0.497333632792,0.590214632204
27.7,19.864,7945.6,0.623290650311,0.381070705714,4541.75309898,0.331708523151,24.9693992155,1205637.44345,132.081227372,76,-0.412377607237,-0.242252770265,1.24322154487,0.730335154023
28.2,19.8615,7944.6,0.413314103817,0.381151845008,4542.14842178,0.331737395689,25.3827133193,1205641.21583,132.081640648,53,-0.0179913015919,-0.0322028307514,0.0542359251328,0.0970774854045
28.7,19.859,7943.6,0.30376224217,0.381257305899,4542.83330271,0.331787416207,25.6864755615,1205721.81852,132.090470916,53,0.381118690902,0.0774423291696,-1.14876997535,-0.233427078479
29.2,19.8565,7942.6,0.496396374707,0.381340032512,4543.24701335,0.331817631708,26.1828719362,1205730.42068,132.091413309,64,-0.0826857377448,-0.115097707891,0.249201653919,0.346886173493
29.7,19.854,7941.6,0.407335467045,0.381435600451,4543.81344681,0.331859001374,26.5902074032,1205779.52781,132.096793143,55,0.159097990568,-0.0259476537959,-0.47944430356,0.0781936639096
30.2,19.8515,7940.6,0.466430168228,0.381539451345,4544.47825102,0.331907555582,27.0566375715,1205854.70764,132.105029321,71,0.198374046539,-0.0849426462829,-0.597722330118,0.255941325735
30.7,19.849,7939.6,0.351289068899,0.381626691611,4544.94492107,0.331941638992,27.4079266404,1205877.2841,132.10750264,50,0.115380980974,0.0302939999239,-0.347612023687,-0.0912677161366
31.2,19.8465,7938.6,0.438240321825,0.381711431482,4545.38155495,0.331973528699,27.8461669622,1205891.8669,132.10910023,57,-0.00160644556863,-0.0565712627752,0.00483930973957,0.170417142214
31.7,19.844,7937.6,0.430759706589,0.381791104809,4545.7576103,0.332000994033,28.2769266688,1205890.35584,132.108934688,58,-0.0547043594919,-0.0490084406651,0.164778489593,0.147621449279
32.2,19.8415,7936.6,0.403278797232,0.381866146413,4546.07828643,0.332024414726,28.680205466,1205874.1341,132.107157548,53,-0.0826026580385,-0.0214501736097,0.248793666474,0.0646064844109
32.7,19.839,7935.6,0.559429605655,0.381956155441,4546.57690067,0.332060831191,29.2396350717,1205905.08898,132.110548749,79,-0.0608153684081,-0.177518457561,0.183155306587,0.534625512769
33.2,19.8365,7934.6,0.377811786605,0.382018503407,4546.7460257,0.332073183297,29.6174468583,1205848.63311,132.104363838,55,-0.208686758197,0.00417554134132,0.628447733874,-0.012574393873
33.7,19.834,7933.6,0.411130943491,0.382111543232,4547.28020908,0.332112197566,30.0285778018,1205888.97493,132.108783406,56,0.123052432487,-0.0290659232141,-0.370536407551,0.0875235259661
34.2,19.8315,7932.6,0.448492961285,0.382186211513,4547.59551217,0.332135225838,30.477070763,1205871.24891,132.106841466,59,-0.133189868106,-0.0663440858845,0.401024869387,0.19975714936
34.7,19.829,7931.6,0.394126956356,0.382267382635,4547.98795816,0.332163888268,30.8711977194,1205873.95858,132.10713832,58,-0.00168096204433,-0.0119001615748,0.00506085890719,0.0358277207425
35.2,19.8265,7930.6,0.493289365742,0.382350595433,4548.40444822,0.332194306764,31.3644870851,1205883.02112,132.108131149,66,-0.0767993137386,-0.110980379115,0.231198514033,0.334098021054
35.7,19.824,7929.6,0.508320108769,0.382455771966,4549.08193407,0.33224378718,31.8728071939,1205961.2508,132.116701447,67,0.169165742718,-0.125916929132,-0.509199410027,0.379017790461
36.2,19.8215,7928.6,0.495804258815,0.382544315752,4549.5612928,0.332278797312,32.3686114527,1205986.92696,132.119514347,66,-0.0164455231505,-0.113304217687,0.0494957538969,0.341009381263
36.7,19.819,7927.6,0.450511272829,0.382613755683,4549.81321433,0.332297196489,32.8191227256,1205952.29403,132.115720205,58,-0.198589744607,-0.0679322388539,0.597643449234,0.204437835515
37.2,19.8165,7926.6,0.390379879402,0.382731977587,4550.64494032,0.332357941887,33.209502605,1206071.31296,132.128759088,54,0.441346106238,-0.00770701830311,-1.32804542011,0.0231910290258
37.7,19.814,7925.6,0.462270608112,0.382830764307,4551.24525838,0.332401786326,33.6717732131,1206128.96495,132.135075038,69,0.138047457229,-0.079489240646,-0.415330385911,0.239151793565
38.2,19.8115,7924.6,0.445186099231,0.382911456219,4551.63018893,0.332429899864,34.1169593123,1206129.5107,132.135134827,58,-0.0602555491486,-0.062314991233,0.181265575634,0.187460954487
38.7,19.809,7923.6,0.631062171778,0.383000551551,4552.11475541,0.332465290345,34.7480214841,1206156.43517,132.138084484,78,-0.146495693994,-0.248106170654,0.440658004904,0.746301595522
39.2,19.8065,7922.6,0.396779008067,0.383096389356,4552.67918147,0.3325065134,35.1448004921,1206204.49207,132.143349263,55,0.167647049256,-0.0137305408531,-0.504223031146,0.0412966107006
